Rainfall - (MM), Year, Statistics, Country, ISO3
179.556, 1959, Nov Average, Nicaragua, NIC
114.382, 1959, Dec Average, Nicaragua, NIC
128.851, 1960, Jan Average, Nicaragua, NIC
87.6882, 1960, Feb Average, Nicaragua, NIC
95.1368, 1960, Mar Average, Nicaragua, NIC
67.7066, 1960, Apr Average, Nicaragua, NIC
209.795, 1960, May Average, Nicaragua, NIC
332.027, 1960, Jun Average, Nicaragua, NIC
395.498, 1960, Jul Average, Nicaragua, NIC
378.177, 1960, Aug Average, Nicaragua, NIC
253.248, 1960, Sep Average, Nicaragua, NIC
414.178, 1960, Oct Average, Nicaragua, NIC
164.063, 1960, Nov Average, Nicaragua, NIC
180.002, 1960, Dec Average, Nicaragua, NIC
0.01006, 1931, Jan Average, Niger, NER
0.54257, 1931, Feb Average, Niger, NER
0.06639, 1931, Mar Average, Niger, NER
2.63828, 1931, Apr Average, Niger, NER
7.1224, 1931, May Average, Niger, NER
14.7301, 1931, Jun Average, Niger, NER
64.7258, 1931, Jul Average, Niger, NER
63.012, 1931, Aug Average, Niger, NER
39.6683, 1931, Sep Average, Niger, NER
0.74546, 1931, Oct Average, Niger, NER
0.10295, 1931, Nov Average, Niger, NER
0, 1931, Dec Average, Niger, NER
0.01006, 1932, Jan Average, Niger, NER
0.48472, 1932, Feb Average, Niger, NER
0.36246, 1932, Mar Average, Niger, NER
0.18732, 1932, Apr Average, Niger, NER
7.19034, 1932, May Average, Niger, NER
14.5315, 1932, Jun Average, Niger, NER
50.4159, 1932, Jul Average, Niger, NER
115.148, 1932, Aug Average, Niger, NER
35.8278, 1932, Sep Average, Niger, NER
4.20262, 1932, Oct Average, Niger, NER
0.00402, 1932, Nov Average, Niger, NER
0, 1932, Dec Average, Niger, NER
0.01006, 1933, Jan Average, Niger, NER
0.44116, 1933, Feb Average, Niger, NER
0.0975, 1933, Mar Average, Niger, NER
2.41503, 1933, Apr Average, Niger, NER
15.0141, 1933, May Average, Niger, NER
28.316, 1933, Jun Average, Niger, NER
40.5101, 1933, Jul Average, Niger, NER
81.7655, 1933, Aug Average, Niger, NER
27.9884, 1933, Sep Average, Niger, NER
0.43243, 1933, Oct Average, Niger, NER
0.0331, 1933, Nov Average, Niger, NER
0.00493, 1933, Dec Average, Niger, NER
0.01006, 1934, Jan Average, Niger, NER
0.40602, 1934, Feb Average, Niger, NER
0.22458, 1934, Mar Average, Niger, NER
2.37122, 1934, Apr Average, Niger, NER
4.03349, 1934, May Average, Niger, NER
15.7976, 1934, Jun Average, Niger, NER
38.7882, 1934, Jul Average, Niger, NER
83.4084, 1934, Aug Average, Niger, NER
18.2747, 1934, Sep Average, Niger, NER
3.4074, 1934, Oct Average, Niger, NER
0.00013, 1934, Nov Average, Niger, NER
0, 1934, Dec Average, Niger, NER
0.01006, 1935, Jan Average, Niger, NER
0.42965, 1935, Feb Average, Niger, NER
0.67843, 1935, Mar Average, Niger, NER
0.38491, 1935, Apr Average, Niger, NER
4.03609, 1935, May Average, Niger, NER
30.428, 1935, Jun Average, Niger, NER
47.1175, 1935, Jul Average, Niger, NER
89.7609, 1935, Aug Average, Niger, NER
33.8335, 1935, Sep Average, Niger, NER
1.93565, 1935, Oct Average, Niger, NER
0.00405, 1935, Nov Average, Niger, NER
0, 1935, Dec Average, Niger, NER
0.01006, 1936, Jan Average, Niger, NER
0.87505, 1936, Feb Average, Niger, NER
0.11428, 1936, Mar Average, Niger, NER
3.65982, 1936, Apr Average, Niger, NER
6.53567, 1936, May Average, Niger, NER
22.017, 1936, Jun Average, Niger, NER
64.7202, 1936, Jul Average, Niger, NER
113.077, 1936, Aug Average, Niger, NER
32.7072, 1936, Sep Average, Niger, NER
0.56446, 1936, Oct Average, Niger, NER
0.00482, 1936, Nov Average, Niger, NER
0.00031, 1936, Dec Average, Niger, NER
0.01006, 1937, Jan Average, Niger, NER
0.40995, 1937, Feb Average, Niger, NER
0.06835, 1937, Mar Average, Niger, NER
0.20079, 1937, Apr Average, Niger, NER
5.75572, 1937, May Average, Niger, NER
11.954, 1937, Jun Average, Niger, NER
51.4566, 1937, Jul Average, Niger, NER
102.324, 1937, Aug Average, Niger, NER
34.5502, 1937, Sep Average, Niger, NER
0.2464, 1937, Oct Average, Niger, NER
0.0044, 1937, Nov Average, Niger, NER
0.00021, 1937, Dec Average, Niger, NER
0.01006, 1938, Jan Average, Niger, NER
0.40594, 1938, Feb Average, Niger, NER
1.87616, 1938, Mar Average, Niger, NER
0.48456, 1938, Apr Average, Niger, NER
6.57456, 1938, May Average, Niger, NER
17.0845, 1938, Jun Average, Niger, NER
69.41, 1938, Jul Average, Niger, NER
71.7238, 1938, Aug Average, Niger, NER
25.1461, 1938, Sep Average, Niger, NER
0.96363, 1938, Oct Average, Niger, NER
0.03681, 1938, Nov Average, Niger, NER
0.00048, 1938, Dec Average, Niger, NER
0.01006, 1939, Jan Average, Niger, NER
0.44882, 1939, Feb Average, Niger, NER
0.32688, 1939, Mar Average, Niger, NER
0.61789, 1939, Apr Average, Niger, NER
10.3651, 1939, May Average, Niger, NER
22.7918, 1939, Jun Average, Niger, NER
49.1869, 1939, Jul Average, Niger, NER
90.3928, 1939, Aug Average, Niger, NER
44.9686, 1939, Sep Average, Niger, NER
1.3614, 1939, Oct Average, Niger, NER
0.00885, 1939, Nov Average, Niger, NER
1.0E-5, 1939, Dec Average, Niger, NER
0.01006, 1940, Jan Average, Niger, NER
0.40608, 1940, Feb Average, Niger, NER
0.53191, 1940, Mar Average, Niger, NER
0.58608, 1940, Apr Average, Niger, NER
8.48381, 1940, May Average, Niger, NER
15.3474, 1940, Jun Average, Niger, NER
48.8884, 1940, Jul Average, Niger, NER
67.6012, 1940, Aug Average, Niger, NER
15.9263, 1940, Sep Average, Niger, NER
4.71012, 1940, Oct Average, Niger, NER
0.02081, 1940, Nov Average, Niger, NER
0, 1940, Dec Average, Niger, NER
0.01006, 1941, Jan Average, Niger, NER
0.40594, 1941, Feb Average, Niger, NER
0.05611, 1941, Mar Average, Niger, NER
2.6512, 1941, Apr Average, Niger, NER
14.3313, 1941, May Average, Niger, NER
20.6113, 1941, Jun Average, Niger, NER
52.2097, 1941, Jul Average, Niger, NER
51.5325, 1941, Aug Average, Niger, NER
17.5696, 1941, Sep Average, Niger, NER
0.2824, 1941, Oct Average, Niger, NER
0.02, 1941, Nov Average, Niger, NER
0.00126, 1941, Dec Average, Niger, NER
0.01006, 1942, Jan Average, Niger, NER
0.43364, 1942, Feb Average, Niger, NER
0.05586, 1942, Mar Average, Niger, NER
1.38123, 1942, Apr Average, Niger, NER
11.7581, 1942, May Average, Niger, NER
6.46714, 1942, Jun Average, Niger, NER
36.2429, 1942, Jul Average, Niger, NER
69.9705, 1942, Aug Average, Niger, NER
9.53576, 1942, Sep Average, Niger, NER
3.44178, 1942, Oct Average, Niger, NER
0.00026, 1942, Nov Average, Niger, NER
0.0005, 1942, Dec Average, Niger, NER
0.01006, 1943, Jan Average, Niger, NER
0.4137, 1943, Feb Average, Niger, NER
0.5256, 1943, Mar Average, Niger, NER
1.21711, 1943, Apr Average, Niger, NER
9.63964, 1943, May Average, Niger, NER
11.7619, 1943, Jun Average, Niger, NER
63.5928, 1943, Jul Average, Niger, NER
95.9034, 1943, Aug Average, Niger, NER
41.9333, 1943, Sep Average, Niger, NER
0.951, 1943, Oct Average, Niger, NER
0.01471, 1943, Nov Average, Niger, NER
0.00016, 1943, Dec Average, Niger, NER
0.01006, 1944, Jan Average, Niger, NER
0.45455, 1944, Feb Average, Niger, NER
0.11197, 1944, Mar Average, Niger, NER
1.92247, 1944, Apr Average, Niger, NER
0.99799, 1944, May Average, Niger, NER
12.4291, 1944, Jun Average, Niger, NER
31.8633, 1944, Jul Average, Niger, NER
74.5227, 1944, Aug Average, Niger, NER
28.0008, 1944, Sep Average, Niger, NER
3.86458, 1944, Oct Average, Niger, NER
8.0E-5, 1944, Nov Average, Niger, NER
0.00051, 1944, Dec Average, Niger, NER
0.01006, 1945, Jan Average, Niger, NER
0.40594, 1945, Feb Average, Niger, NER
0.08644, 1945, Mar Average, Niger, NER
1.72696, 1945, Apr Average, Niger, NER
7.17943, 1945, May Average, Niger, NER
16.8527, 1945, Jun Average, Niger, NER
47.7594, 1945, Jul Average, Niger, NER
109.481, 1945, Aug Average, Niger, NER
35.6109, 1945, Sep Average, Niger, NER
2.33628, 1945, Oct Average, Niger, NER
0, 1945, Nov Average, Niger, NER
0, 1945, Dec Average, Niger, NER
0.01006, 1946, Jan Average, Niger, NER
0.48237, 1946, Feb Average, Niger, NER
0.0709, 1946, Mar Average, Niger, NER
0.97356, 1946, Apr Average, Niger, NER
5.95191, 1946, May Average, Niger, NER
19.2879, 1946, Jun Average, Niger, NER
64.7413, 1946, Jul Average, Niger, NER
97.6964, 1946, Aug Average, Niger, NER
43.5208, 1946, Sep Average, Niger, NER
6.11157, 1946, Oct Average, Niger, NER
0.0002, 1946, Nov Average, Niger, NER
0, 1946, Dec Average, Niger, NER
0.01006, 1947, Jan Average, Niger, NER
0.42566, 1947, Feb Average, Niger, NER
0.05077, 1947, Mar Average, Niger, NER
0.68517, 1947, Apr Average, Niger, NER
3.56881, 1947, May Average, Niger, NER
23.8204, 1947, Jun Average, Niger, NER
48.6227, 1947, Jul Average, Niger, NER
88.7118, 1947, Aug Average, Niger, NER
27.2305, 1947, Sep Average, Niger, NER
1.23584, 1947, Oct Average, Niger, NER
0.00827, 1947, Nov Average, Niger, NER
6.0E-5, 1947, Dec Average, Niger, NER
0.01006, 1948, Jan Average, Niger, NER
0.40652, 1948, Feb Average, Niger, NER
0.06513, 1948, Mar Average, Niger, NER
9.47371, 1948, Apr Average, Niger, NER
5.95602, 1948, May Average, Niger, NER
24.1227, 1948, Jun Average, Niger, NER
42.5731, 1948, Jul Average, Niger, NER
68.0755, 1948, Aug Average, Niger, NER
17.7954, 1948, Sep Average, Niger, NER
0.08354, 1948, Oct Average, Niger, NER
0.00093, 1948, Nov Average, Niger, NER
0, 1948, Dec Average, Niger, NER
0.01006, 1949, Jan Average, Niger, NER
0.41044, 1949, Feb Average, Niger, NER
0.10148, 1949, Mar Average, Niger, NER
2.40986, 1949, Apr Average, Niger, NER
4.23641, 1949, May Average, Niger, NER
10.8476, 1949, Jun Average, Niger, NER
36.7132, 1949, Jul Average, Niger, NER
59.9488, 1949, Aug Average, Niger, NER
16.3291, 1949, Sep Average, Niger, NER
0.36668, 1949, Oct Average, Niger, NER
0.01015, 1949, Nov Average, Niger, NER
0, 1949, Dec Average, Niger, NER
0.01006, 1950, Jan Average, Niger, NER
0.46884, 1950, Feb Average, Niger, NER
0.08605, 1950, Mar Average, Niger, NER
0.25029, 1950, Apr Average, Niger, NER
5.83056, 1950, May Average, Niger, NER
5.81393, 1950, Jun Average, Niger, NER
57.7689, 1950, Jul Average, Niger, NER
141.974, 1950, Aug Average, Niger, NER
40.3873, 1950, Sep Average, Niger, NER
3.87713, 1950, Oct Average, Niger, NER
0, 1950, Nov Average, Niger, NER
0.00213, 1950, Dec Average, Niger, NER
0.01006, 1951, Jan Average, Niger, NER
0.41366, 1951, Feb Average, Niger, NER
1.11239, 1951, Mar Average, Niger, NER
0.26481, 1951, Apr Average, Niger, NER
10.4669, 1951, May Average, Niger, NER
13.4419, 1951, Jun Average, Niger, NER
37.9515, 1951, Jul Average, Niger, NER
62.613, 1951, Aug Average, Niger, NER
37.9905, 1951, Sep Average, Niger, NER
7.94305, 1951, Oct Average, Niger, NER
0.0051, 1951, Nov Average, Niger, NER
0, 1951, Dec Average, Niger, NER
0.01006, 1952, Jan Average, Niger, NER
0.41914, 1952, Feb Average, Niger, NER
0.06023, 1952, Mar Average, Niger, NER
1.86195, 1952, Apr Average, Niger, NER
8.64905, 1952, May Average, Niger, NER
16.8135, 1952, Jun Average, Niger, NER
54.2265, 1952, Jul Average, Niger, NER
143.87, 1952, Aug Average, Niger, NER
57.6705, 1952, Sep Average, Niger, NER
5.00014, 1952, Oct Average, Niger, NER
0, 1952, Nov Average, Niger, NER
0.00045, 1952, Dec Average, Niger, NER
0.01006, 1953, Jan Average, Niger, NER
0.4737, 1953, Feb Average, Niger, NER
0.45472, 1953, Mar Average, Niger, NER
0.13274, 1953, Apr Average, Niger, NER
20.4808, 1953, May Average, Niger, NER
38.1175, 1953, Jun Average, Niger, NER
63.2939, 1953, Jul Average, Niger, NER
95.5742, 1953, Aug Average, Niger, NER
30.4332, 1953, Sep Average, Niger, NER
2.29049, 1953, Oct Average, Niger, NER
0.0013, 1953, Nov Average, Niger, NER
0, 1953, Dec Average, Niger, NER
0.01006, 1954, Jan Average, Niger, NER
0.76399, 1954, Feb Average, Niger, NER
0.35949, 1954, Mar Average, Niger, NER
2.0805, 1954, Apr Average, Niger, NER
17.4114, 1954, May Average, Niger, NER
17.0798, 1954, Jun Average, Niger, NER
80.7212, 1954, Jul Average, Niger, NER
113.332, 1954, Aug Average, Niger, NER
18.2591, 1954, Sep Average, Niger, NER
3.85376, 1954, Oct Average, Niger, NER
0.06149, 1954, Nov Average, Niger, NER
0, 1954, Dec Average, Niger, NER
0.01006, 1955, Jan Average, Niger, NER
0.40625, 1955, Feb Average, Niger, NER
0.15149, 1955, Mar Average, Niger, NER
1.85957, 1955, Apr Average, Niger, NER
3.53364, 1955, May Average, Niger, NER
28.5206, 1955, Jun Average, Niger, NER
51.342, 1955, Jul Average, Niger, NER
59.6248, 1955, Aug Average, Niger, NER
38.7214, 1955, Sep Average, Niger, NER
4.08876, 1955, Oct Average, Niger, NER
0, 1955, Nov Average, Niger, NER
8.0E-5, 1955, Dec Average, Niger, NER
0.01006, 1956, Jan Average, Niger, NER
0.54883, 1956, Feb Average, Niger, NER
0.36386, 1956, Mar Average, Niger, NER
0.8168, 1956, Apr Average, Niger, NER
2.61841, 1956, May Average, Niger, NER
11.513, 1956, Jun Average, Niger, NER
58.8163, 1956, Jul Average, Niger, NER
108.613, 1956, Aug Average, Niger, NER
31.0167, 1956, Sep Average, Niger, NER
2.1904, 1956, Oct Average, Niger, NER
0.00091, 1956, Nov Average, Niger, NER
0.01061, 1956, Dec Average, Niger, NER
0.01006, 1957, Jan Average, Niger, NER
0.40594, 1957, Feb Average, Niger, NER
0.15629, 1957, Mar Average, Niger, NER
1.67853, 1957, Apr Average, Niger, NER
14.9503, 1957, May Average, Niger, NER
23.3294, 1957, Jun Average, Niger, NER
58.3769, 1957, Jul Average, Niger, NER
70.1747, 1957, Aug Average, Niger, NER
26.7638, 1957, Sep Average, Niger, NER
5.56137, 1957, Oct Average, Niger, NER
0.01056, 1957, Nov Average, Niger, NER
0.00023, 1957, Dec Average, Niger, NER
0.01006, 1958, Jan Average, Niger, NER
0.40811, 1958, Feb Average, Niger, NER
0.07573, 1958, Mar Average, Niger, NER
1.29893, 1958, Apr Average, Niger, NER
2.64069, 1958, May Average, Niger, NER
24.3759, 1958, Jun Average, Niger, NER
78.2422, 1958, Jul Average, Niger, NER
93.649, 1958, Aug Average, Niger, NER
26.8588, 1958, Sep Average, Niger, NER
1.22543, 1958, Oct Average, Niger, NER
0.00736, 1958, Nov Average, Niger, NER
0.00166, 1958, Dec Average, Niger, NER
0.01006, 1959, Jan Average, Niger, NER
0.4907, 1959, Feb Average, Niger, NER
0.10106, 1959, Mar Average, Niger, NER
1.71995, 1959, Apr Average, Niger, NER
8.40715, 1959, May Average, Niger, NER
12.6913, 1959, Jun Average, Niger, NER
46.3427, 1959, Jul Average, Niger, NER
130.251, 1959, Aug Average, Niger, NER
37.283, 1959, Sep Average, Niger, NER
1.03604, 1959, Oct Average, Niger, NER
0.00017, 1959, Nov Average, Niger, NER
0, 1959, Dec Average, Niger, NER
0.01006, 1960, Jan Average, Niger, NER
0.4873, 1960, Feb Average, Niger, NER
1.19849, 1960, Mar Average, Niger, NER
1.04783, 1960, Apr Average, Niger, NER
5.57158, 1960, May Average, Niger, NER
22.8423, 1960, Jun Average, Niger, NER
69.2522, 1960, Jul Average, Niger, NER
62.1304, 1960, Aug Average, Niger, NER
25.7319, 1960, Sep Average, Niger, NER
1.23412, 1960, Oct Average, Niger, NER
0.00044, 1960, Nov Average, Niger, NER
0.00541, 1960, Dec Average, Niger, NER
9.11972, 1931, Jan Average, Nigeria, NGA
9.78342, 1931, Feb Average, Nigeria, NGA
26.6292, 1931, Mar Average, Nigeria, NGA
88.6614, 1931, Apr Average, Nigeria, NGA
133.101, 1931, May Average, Nigeria, NGA
183.572, 1931, Jun Average, Nigeria, NGA
244.078, 1931, Jul Average, Nigeria, NGA
192.52, 1931, Aug Average, Nigeria, NGA
251.753, 1931, Sep Average, Nigeria, NGA
79.0933, 1931, Oct Average, Nigeria, NGA
21.1857, 1931, Nov Average, Nigeria, NGA
4.12321, 1931, Dec Average, Nigeria, NGA
2.5397, 1932, Jan Average, Nigeria, NGA
11.0781, 1932, Feb Average, Nigeria, NGA
47.6092, 1932, Mar Average, Nigeria, NGA
50.1172, 1932, Apr Average, Nigeria, NGA
123.566, 1932, May Average, Nigeria, NGA
171.127, 1932, Jun Average, Nigeria, NGA
141.819, 1932, Jul Average, Nigeria, NGA
193.15, 1932, Aug Average, Nigeria, NGA
214.626, 1932, Sep Average, Nigeria, NGA
130.077, 1932, Oct Average, Nigeria, NGA
22.0683, 1932, Nov Average, Nigeria, NGA
1.57909, 1932, Dec Average, Nigeria, NGA
18.4026, 1933, Jan Average, Nigeria, NGA
16.2585, 1933, Feb Average, Nigeria, NGA
46.0288, 1933, Mar Average, Nigeria, NGA
86.3645, 1933, Apr Average, Nigeria, NGA
137.428, 1933, May Average, Nigeria, NGA
187.287, 1933, Jun Average, Nigeria, NGA
200.899, 1933, Jul Average, Nigeria, NGA
276.204, 1933, Aug Average, Nigeria, NGA
200.875, 1933, Sep Average, Nigeria, NGA
70.6655, 1933, Oct Average, Nigeria, NGA
35.3422, 1933, Nov Average, Nigeria, NGA
12.3049, 1933, Dec Average, Nigeria, NGA
1.21409, 1934, Jan Average, Nigeria, NGA
1.89552, 1934, Feb Average, Nigeria, NGA
37.1445, 1934, Mar Average, Nigeria, NGA
93.4503, 1934, Apr Average, Nigeria, NGA
144.533, 1934, May Average, Nigeria, NGA
156.689, 1934, Jun Average, Nigeria, NGA
205.577, 1934, Jul Average, Nigeria, NGA
257.569, 1934, Aug Average, Nigeria, NGA
187.568, 1934, Sep Average, Nigeria, NGA
122.274, 1934, Oct Average, Nigeria, NGA
12.5635, 1934, Nov Average, Nigeria, NGA
5.01083, 1934, Dec Average, Nigeria, NGA
3.20978, 1935, Jan Average, Nigeria, NGA
7.97702, 1935, Feb Average, Nigeria, NGA
43.416, 1935, Mar Average, Nigeria, NGA
48.4728, 1935, Apr Average, Nigeria, NGA
100.827, 1935, May Average, Nigeria, NGA
207.663, 1935, Jun Average, Nigeria, NGA
204.224, 1935, Jul Average, Nigeria, NGA
295.249, 1935, Aug Average, Nigeria, NGA
190.765, 1935, Sep Average, Nigeria, NGA
83.0188, 1935, Oct Average, Nigeria, NGA
12.0266, 1935, Nov Average, Nigeria, NGA
6.31197, 1935, Dec Average, Nigeria, NGA
3.41141, 1936, Jan Average, Nigeria, NGA
18.5502, 1936, Feb Average, Nigeria, NGA
43.4213, 1936, Mar Average, Nigeria, NGA
88.5389, 1936, Apr Average, Nigeria, NGA
149.636, 1936, May Average, Nigeria, NGA
167.278, 1936, Jun Average, Nigeria, NGA
181.022, 1936, Jul Average, Nigeria, NGA
197.128, 1936, Aug Average, Nigeria, NGA
223.923, 1936, Sep Average, Nigeria, NGA
104.946, 1936, Oct Average, Nigeria, NGA
22.8373, 1936, Nov Average, Nigeria, NGA
10.5831, 1936, Dec Average, Nigeria, NGA
0.02474, 1937, Jan Average, Nigeria, NGA
13.7377, 1937, Feb Average, Nigeria, NGA
35.5042, 1937, Mar Average, Nigeria, NGA
40.4676, 1937, Apr Average, Nigeria, NGA
119.901, 1937, May Average, Nigeria, NGA
128.192, 1937, Jun Average, Nigeria, NGA
216.676, 1937, Jul Average, Nigeria, NGA
220.628, 1937, Aug Average, Nigeria, NGA
224.364, 1937, Sep Average, Nigeria, NGA
104.501, 1937, Oct Average, Nigeria, NGA
14.7069, 1937, Nov Average, Nigeria, NGA
5.15213, 1937, Dec Average, Nigeria, NGA
1.72077, 1938, Jan Average, Nigeria, NGA
12.2186, 1938, Feb Average, Nigeria, NGA
31.4121, 1938, Mar Average, Nigeria, NGA
80.3106, 1938, Apr Average, Nigeria, NGA
100.473, 1938, May Average, Nigeria, NGA
167.823, 1938, Jun Average, Nigeria, NGA
171.086, 1938, Jul Average, Nigeria, NGA
220.263, 1938, Aug Average, Nigeria, NGA
237.008, 1938, Sep Average, Nigeria, NGA
89.603, 1938, Oct Average, Nigeria, NGA
31.6338, 1938, Nov Average, Nigeria, NGA
5.79921, 1938, Dec Average, Nigeria, NGA
7.28755, 1939, Jan Average, Nigeria, NGA
26.8479, 1939, Feb Average, Nigeria, NGA
46.8671, 1939, Mar Average, Nigeria, NGA
69.7273, 1939, Apr Average, Nigeria, NGA
142.867, 1939, May Average, Nigeria, NGA
175.394, 1939, Jun Average, Nigeria, NGA
218.541, 1939, Jul Average, Nigeria, NGA
235.841, 1939, Aug Average, Nigeria, NGA
238.177, 1939, Sep Average, Nigeria, NGA
125.678, 1939, Oct Average, Nigeria, NGA
18.5455, 1939, Nov Average, Nigeria, NGA
5.46474, 1939, Dec Average, Nigeria, NGA
8.50679, 1940, Jan Average, Nigeria, NGA
7.1554, 1940, Feb Average, Nigeria, NGA
23.2474, 1940, Mar Average, Nigeria, NGA
56.412, 1940, Apr Average, Nigeria, NGA
128.319, 1940, May Average, Nigeria, NGA
184.422, 1940, Jun Average, Nigeria, NGA
224.011, 1940, Jul Average, Nigeria, NGA
249.023, 1940, Aug Average, Nigeria, NGA
186.462, 1940, Sep Average, Nigeria, NGA
106.207, 1940, Oct Average, Nigeria, NGA
25.1387, 1940, Nov Average, Nigeria, NGA
0.18022, 1940, Dec Average, Nigeria, NGA
5.42994, 1941, Jan Average, Nigeria, NGA
6.62232, 1941, Feb Average, Nigeria, NGA
43.742, 1941, Mar Average, Nigeria, NGA
100.891, 1941, Apr Average, Nigeria, NGA
155.937, 1941, May Average, Nigeria, NGA
161.18, 1941, Jun Average, Nigeria, NGA
215.953, 1941, Jul Average, Nigeria, NGA
229.993, 1941, Aug Average, Nigeria, NGA
167.041, 1941, Sep Average, Nigeria, NGA
67.8476, 1941, Oct Average, Nigeria, NGA
32.5213, 1941, Nov Average, Nigeria, NGA
0.97516, 1941, Dec Average, Nigeria, NGA
8.33168, 1942, Jan Average, Nigeria, NGA
11.1432, 1942, Feb Average, Nigeria, NGA
30.4979, 1942, Mar Average, Nigeria, NGA
66.8101, 1942, Apr Average, Nigeria, NGA
165.583, 1942, May Average, Nigeria, NGA
129.962, 1942, Jun Average, Nigeria, NGA
180.722, 1942, Jul Average, Nigeria, NGA
206.039, 1942, Aug Average, Nigeria, NGA
163.793, 1942, Sep Average, Nigeria, NGA
97.0097, 1942, Oct Average, Nigeria, NGA
